rate_id,rate_date,from_currency,to_currency,rate,rate_source,created_at
1484,2022-01-24,CAD,USD,0.73930086,ECB,2022-01-24 22:36:04
1485,2022-01-25,CAD,USD,0.74166787,ECB,2022-01-25 22:13:45
1486,2022-01-26,CAD,USD,0.7433728,ECB,2022-01-26 15:10:57
1487,2022-01-27,CAD,USD,0.74337804,ECB,2022-01-27 12:58:32
1488,2022-01-28,CAD,USD,0.74317038,FED,2022-01-28 17:44:37
1489,2022-01-29,CAD,USD,0.74449282,ECB,2022-01-29 11:53:22
1490,2022-01-30,CAD,USD,0.74756089,FED,2022-01-30 19:13:32
1491,2022-01-31,CAD,USD,0.74771515,FED,2022-01-31 09:29:07
1492,2022-02-01,CAD,USD,0.74880196,ECB,2022-02-01 21:48:23
1493,2022-02-02,CAD,USD,0.74799741,ECB,2022-02-02 08:20:31
1494,2022-02-03,CAD,USD,0.74524845,ECB,2022-02-03 18:18:29
1495,2022-02-04,CAD,USD,0.74368695,FED,2022-02-04 13:35:26
1496,2022-02-05,CAD,USD,0.74254899,FED,2022-02-05 19:12:54
1497,2022-02-06,CAD,USD,0.74641928,FED,2022-02-06 17:11:00
1498,2022-02-07,CAD,USD,0.74823834,FED,2022-02-07 09:25:28
1499,2022-02-08,CAD,USD,0.74489999,ECB,2022-02-08 10:25:25
1500,2022-02-09,CAD,USD,0.74442354,ECB,2022-02-09 11:04:23
1501,2022-02-10,CAD,USD,0.74642974,FED,2022-02-10 09:14:53
1502,2022-02-11,CAD,USD,0.74611382,FED,2022-02-11 21:17:48
1503,2022-02-12,CAD,USD,0.74544169,FED,2022-02-12 18:22:30
1504,2022-02-13,CAD,USD,0.74256561,FED,2022-02-13 21:32:17
1505,2022-02-14,CAD,USD,0.74404005,ECB,2022-02-14 14:31:31
1506,2022-02-15,CAD,USD,0.74600448,ECB,2022-02-15 10:01:06
1507,2022-02-16,CAD,USD,0.74568163,FED,2022-02-16 06:11:24
1508,2022-02-17,CAD,USD,0.74148052,FED,2022-02-17 10:19:39
1509,2022-02-18,CAD,USD,0.73879314,FED,2022-02-18 20:12:18
1510,2022-02-19,CAD,USD,0.73617432,FED,2022-02-19 21:32:16
1511,2022-02-20,CAD,USD,0.73229474,ECB,2022-02-20 07:27:56
1512,2022-02-21,CAD,USD,0.73124062,ECB,2022-02-21 18:28:20
1513,2022-02-22,CAD,USD,0.73266905,ECB,2022-02-22 07:11:35
1514,2022-02-23,CAD,USD,0.73077214,FED,2022-02-23 11:31:27
1515,2022-02-24,CAD,USD,0.73308001,FED,2022-02-24 09:36:43
1516,2022-02-25,CAD,USD,0.73568907,FED,2022-02-25 21:30:35
1517,2022-02-26,CAD,USD,0.73728872,FED,2022-02-26 14:31:37
1518,2022-02-27,CAD,USD,0.7352045,FED,2022-02-27 17:49:18
1519,2022-02-28,CAD,USD,0.73497865,ECB,2022-02-28 10:53:23
1520,2022-03-01,CAD,USD,0.73545471,FED,2022-03-01 06:48:57
1521,2022-03-02,CAD,USD,0.73392922,FED,2022-03-02 17:22:26
1522,2022-03-03,CAD,USD,0.73240397,FED,2022-03-03 07:42:15
1523,2022-03-04,CAD,USD,0.73245157,ECB,2022-03-04 08:55:19
1524,2022-03-05,CAD,USD,0.73562692,ECB,2022-03-05 16:10:01
1525,2022-03-06,CAD,USD,0.73503543,FED,2022-03-06 22:57:26
1526,2022-03-07,CAD,USD,0.73488994,FED,2022-03-07 06:44:30
1527,2022-03-08,CAD,USD,0.72941849,FED,2022-03-08 18:20:36
1528,2022-03-09,CAD,USD,0.72606755,ECB,2022-03-09 21:06:44
1529,2022-03-10,CAD,USD,0.72517393,FED,2022-03-10 11:39:19
1530,2022-03-11,CAD,USD,0.72341924,FED,2022-03-11 19:12:31
1531,2022-03-12,CAD,USD,0.71955178,ECB,2022-03-12 12:18:16
1532,2022-03-13,CAD,USD,0.71516383,ECB,2022-03-13 15:36:25
1533,2022-03-14,CAD,USD,0.71617408,ECB,2022-03-14 09:37:21
1534,2022-03-15,CAD,USD,0.7133419,FED,2022-03-15 08:36:51
1535,2022-03-16,CAD,USD,0.71112596,FED,2022-03-16 08:41:52
1536,2022-03-17,CAD,USD,0.71068924,FED,2022-03-17 22:51:19
1537,2022-03-18,CAD,USD,0.70826499,ECB,2022-03-18 19:25:16
1538,2022-03-19,CAD,USD,0.70934835,FED,2022-03-19 11:56:01
1539,2022-03-20,CAD,USD,0.70756766,ECB,2022-03-20 21:13:42
1540,2022-03-21,CAD,USD,0.7057268,FED,2022-03-21 14:59:40
1541,2022-03-22,CAD,USD,0.7028654,FED,2022-03-22 07:33:12
1542,2022-03-23,CAD,USD,0.70227113,FED,2022-03-23 20:09:15
1543,2022-03-24,CAD,USD,0.70414651,FED,2022-03-24 19:26:20
1544,2022-03-25,CAD,USD,0.70675086,ECB,2022-03-25 12:54:26
1545,2022-03-26,CAD,USD,0.70656562,ECB,2022-03-26 14:43:38
1546,2022-03-27,CAD,USD,0.70829943,ECB,2022-03-27 18:15:07
1547,2022-03-28,CAD,USD,0.70859559,FED,2022-03-28 20:31:35
1548,2022-03-29,CAD,USD,0.70900319,FED,2022-03-29 19:41:57
1549,2022-03-30,CAD,USD,0.71022274,ECB,2022-03-30 06:16:50
1550,2022-03-31,CAD,USD,0.71051201,FED,2022-03-31 11:41:54
1551,2022-04-01,CAD,USD,0.71380547,ECB,2022-04-01 07:55:57
1552,2022-04-02,CAD,USD,0.71470465,ECB,2022-04-02 16:38:19
1553,2022-04-03,CAD,USD,0.71779816,FED,2022-04-03 17:42:42
1554,2022-04-04,CAD,USD,0.71436955,ECB,2022-04-04 18:53:46
1555,2022-04-05,CAD,USD,0.71523503,ECB,2022-04-05 22:42:53
1556,2022-04-06,CAD,USD,0.71392037,FED,2022-04-06 21:56:05
1557,2022-04-07,CAD,USD,0.71400224,FED,2022-04-07 16:53:37
1558,2022-04-08,CAD,USD,0.71509317,FED,2022-04-08 13:59:27
1559,2022-04-09,CAD,USD,0.71529675,ECB,2022-04-09 14:28:26
1560,2022-04-10,CAD,USD,0.71629618,FED,2022-04-10 07:31:34
1561,2022-04-11,CAD,USD,0.71259956,FED,2022-04-11 19:30:43
1562,2022-04-12,CAD,USD,0.71629077,ECB,2022-04-12 14:56:50
1563,2022-04-13,CAD,USD,0.71817364,FED,2022-04-13 15:01:41
1564,2022-04-14,CAD,USD,0.71738433,ECB,2022-04-14 07:44:58
1565,2022-04-15,CAD,USD,0.71776893,FED,2022-04-15 15:40:44
1566,2022-04-16,CAD,USD,0.71622201,FED,2022-04-16 09:34:55
1567,2022-04-17,CAD,USD,0.71642048,ECB,2022-04-17 18:59:58
1568,2022-04-18,CAD,USD,0.71873501,FED,2022-04-18 15:05:59
1569,2022-04-19,CAD,USD,0.71943198,ECB,2022-04-19 11:58:28
1570,2022-04-20,CAD,USD,0.71801261,FED,2022-04-20 19:50:02
1571,2022-04-21,CAD,USD,0.71788019,FED,2022-04-21 21:47:26
1572,2022-04-22,CAD,USD,0.71875019,FED,2022-04-22 19:56:58
1573,2022-04-23,CAD,USD,0.72046815,FED,2022-04-23 22:04:22
1574,2022-04-24,CAD,USD,0.71682292,FED,2022-04-24 16:29:44
1575,2022-04-25,CAD,USD,0.71751603,ECB,2022-04-25 20:50:41
1576,2022-04-26,CAD,USD,0.71763644,ECB,2022-04-26 06:25:12
1577,2022-04-27,CAD,USD,0.71634311,ECB,2022-04-27 09:10:15
1578,2022-04-28,CAD,USD,0.7149975,ECB,2022-04-28 19:50:20
1579,2022-04-29,CAD,USD,0.71083671,ECB,2022-04-29 14:11:43
1580,2022-04-30,CAD,USD,0.71213808,FED,2022-04-30 15:12:05
1581,2022-05-01,CAD,USD,0.71097505,FED,2022-05-01 13:01:01
1582,2022-05-02,CAD,USD,0.71166671,ECB,2022-05-02 08:29:12
1583,2022-05-03,CAD,USD,0.7113581,ECB,2022-05-03 18:39:27
1584,2022-05-04,CAD,USD,0.71551703,FED,2022-05-04 10:05:23
1585,2022-05-05,CAD,USD,0.71685358,ECB,2022-05-05 22:27:49
1586,2022-05-06,CAD,USD,0.71929375,FED,2022-05-06 21:07:14
1587,2022-05-07,CAD,USD,0.71897533,FED,2022-05-07 15:47:31
1588,2022-05-08,CAD,USD,0.71760944,FED,2022-05-08 10:27:54
1589,2022-05-09,CAD,USD,0.71801342,FED,2022-05-09 12:26:11
1590,2022-05-10,CAD,USD,0.719459,FED,2022-05-10 10:01:18
1591,2022-05-11,CAD,USD,0.72102294,FED,2022-05-11 13:23:37
1592,2022-05-12,CAD,USD,0.72078608,FED,2022-05-12 08:00:30
1593,2022-05-13,CAD,USD,0.72206582,FED,2022-05-13 12:45:24
1594,2022-05-14,CAD,USD,0.72348734,FED,2022-05-14 14:04:06
1595,2022-05-15,CAD,USD,0.72282229,ECB,2022-05-15 21:58:22
1596,2022-05-16,CAD,USD,0.7225736,ECB,2022-05-16 06:16:32
1597,2022-05-17,CAD,USD,0.72122956,FED,2022-05-17 17:08:57
1598,2022-05-18,CAD,USD,0.71997519,ECB,2022-05-18 11:16:10
1599,2022-05-19,CAD,USD,0.71499098,FED,2022-05-19 10:05:20
1600,2022-05-20,CAD,USD,0.71487444,FED,2022-05-20 10:16:07
1601,2022-05-21,CAD,USD,0.71257335,FED,2022-05-21 14:47:23
1602,2022-05-22,CAD,USD,0.71803593,FED,2022-05-22 15:57:56
1603,2022-05-23,CAD,USD,0.7176998,FED,2022-05-23 22:20:27
1604,2022-05-24,CAD,USD,0.72173635,ECB,2022-05-24 16:47:31
1605,2022-05-25,CAD,USD,0.72184277,FED,2022-05-25 07:12:09
1606,2022-05-26,CAD,USD,0.72060709,ECB,2022-05-26 13:11:02
1607,2022-05-27,CAD,USD,0.71933759,FED,2022-05-27 19:07:57
1608,2022-05-28,CAD,USD,0.71957729,FED,2022-05-28 07:28:22
1609,2022-05-29,CAD,USD,0.72233991,FED,2022-05-29 21:07:54
1610,2022-05-30,CAD,USD,0.72214475,ECB,2022-05-30 09:22:05
1611,2022-05-31,CAD,USD,0.72265244,ECB,2022-05-31 22:52:17
1612,2022-06-01,CAD,USD,0.72435061,ECB,2022-06-01 06:33:49
1613,2022-06-02,CAD,USD,0.72231471,ECB,2022-06-02 13:49:31
1614,2022-06-03,CAD,USD,0.72134709,ECB,2022-06-03 16:01:18
1615,2022-06-04,CAD,USD,0.71997936,FED,2022-06-04 17:37:59
1616,2022-06-05,CAD,USD,0.71701512,ECB,2022-06-05 16:09:01
1617,2022-06-06,CAD,USD,0.72055463,FED,2022-06-06 20:40:17
1618,2022-06-07,CAD,USD,0.72254116,ECB,2022-06-07 16:02:41
1619,2022-06-08,CAD,USD,0.7208296,ECB,2022-06-08 12:55:03
1620,2022-06-09,CAD,USD,0.71917772,FED,2022-06-09 16:51:03
1621,2022-06-10,CAD,USD,0.71907195,FED,2022-06-10 08:25:16
1622,2022-06-11,CAD,USD,0.71635865,ECB,2022-06-11 13:49:55
1623,2022-06-12,CAD,USD,0.71600643,ECB,2022-06-12 11:24:49
1624,2022-06-13,CAD,USD,0.71626588,FED,2022-06-13 15:41:48
1625,2022-06-14,CAD,USD,0.71745859,FED,2022-06-14 21:51:27
1626,2022-06-15,CAD,USD,0.71710687,FED,2022-06-15 10:22:42
1627,2022-06-16,CAD,USD,0.71880171,ECB,2022-06-16 21:28:56
1628,2022-06-17,CAD,USD,0.71997366,FED,2022-06-17 21:17:36
1629,2022-06-18,CAD,USD,0.71921495,FED,2022-06-18 17:39:11
1630,2022-06-19,CAD,USD,0.71866182,FED,2022-06-19 19:05:02
1631,2022-06-20,CAD,USD,0.7128794,ECB,2022-06-20 10:59:31
1632,2022-06-21,CAD,USD,0.71239745,ECB,2022-06-21 15:29:27
1633,2022-06-22,CAD,USD,0.71577509,FED,2022-06-22 10:08:43
1634,2022-06-23,CAD,USD,0.71761815,FED,2022-06-23 13:33:27
1635,2022-06-24,CAD,USD,0.71742835,ECB,2022-06-24 07:32:06
1636,2022-06-25,CAD,USD,0.71807417,FED,2022-06-25 19:06:29
1637,2022-06-26,CAD,USD,0.71659034,FED,2022-06-26 17:16:37
1638,2022-06-27,CAD,USD,0.71422908,ECB,2022-06-27 22:01:07
1639,2022-06-28,CAD,USD,0.71408681,ECB,2022-06-28 18:02:05
1640,2022-06-29,CAD,USD,0.71170259,FED,2022-06-29 15:20:37
1641,2022-06-30,CAD,USD,0.7111203,FED,2022-06-30 14:21:58
1642,2022-07-01,CAD,USD,0.70757742,ECB,2022-07-01 12:11:05
1643,2022-07-02,CAD,USD,0.70752349,ECB,2022-07-02 19:34:01
1644,2022-07-03,CAD,USD,0.70463469,ECB,2022-07-03 18:07:00
1645,2022-07-04,CAD,USD,0.70577132,FED,2022-07-04 21:19:39
1646,2022-07-05,CAD,USD,0.70789676,FED,2022-07-05 18:51:19
1647,2022-07-06,CAD,USD,0.7088719,ECB,2022-07-06 09:52:01
1648,2022-07-07,CAD,USD,0.70947143,ECB,2022-07-07 06:13:30
1649,2022-07-08,CAD,USD,0.70763777,FED,2022-07-08 12:05:19
1650,2022-07-09,CAD,USD,0.70516573,FED,2022-07-09 10:30:27
1651,2022-07-10,CAD,USD,0.70642887,ECB,2022-07-10 20:31:30
1652,2022-07-11,CAD,USD,0.70660342,ECB,2022-07-11 20:37:15
1653,2022-07-12,CAD,USD,0.70743177,FED,2022-07-12 07:21:00
1654,2022-07-13,CAD,USD,0.71005913,ECB,2022-07-13 19:26:54
1655,2022-07-14,CAD,USD,0.70725945,FED,2022-07-14 07:31:25
1656,2022-07-15,CAD,USD,0.70733475,FED,2022-07-15 22:37:46
1657,2022-07-16,CAD,USD,0.70489028,FED,2022-07-16 13:45:03
1658,2022-07-17,CAD,USD,0.70283617,ECB,2022-07-17 19:36:20
1659,2022-07-18,CAD,USD,0.70126355,FED,2022-07-18 21:07:31
1660,2022-07-19,CAD,USD,0.70071799,FED,2022-07-19 20:44:27
1661,2022-07-20,CAD,USD,0.7024359,ECB,2022-07-20 21:22:28
1662,2022-07-21,CAD,USD,0.70266233,ECB,2022-07-21 22:14:37
1663,2022-07-22,CAD,USD,0.7042763,FED,2022-07-22 10:56:18
1664,2022-07-23,CAD,USD,0.70323638,FED,2022-07-23 19:53:43
1665,2022-07-24,CAD,USD,0.70208979,FED,2022-07-24 11:39:13
1666,2022-07-25,CAD,USD,0.700461,FED,2022-07-25 08:42:30
1667,2022-07-26,CAD,USD,0.70142638,FED,2022-07-26 09:50:26
1668,2022-07-27,CAD,USD,0.70244418,FED,2022-07-27 15:15:13
1669,2022-07-28,CAD,USD,0.69494636,FED,2022-07-28 14:22:43
1670,2022-07-29,CAD,USD,0.69217902,ECB,2022-07-29 11:52:55
1671,2022-07-30,CAD,USD,0.69259618,ECB,2022-07-30 16:27:07
1672,2022-07-31,CAD,USD,0.69227012,ECB,2022-07-31 09:35:14
1673,2022-08-01,CAD,USD,0.68568675,FED,2022-08-01 07:49:56
1674,2022-08-02,CAD,USD,0.68624675,FED,2022-08-02 10:54:44
1675,2022-08-03,CAD,USD,0.68821269,ECB,2022-08-03 07:59:28
1676,2022-08-04,CAD,USD,0.68620853,FED,2022-08-04 09:06:50
1677,2022-08-05,CAD,USD,0.68344755,ECB,2022-08-05 07:32:06
1678,2022-08-06,CAD,USD,0.68115593,ECB,2022-08-06 09:55:13
1679,2022-08-07,CAD,USD,0.68216837,FED,2022-08-07 20:48:32
1680,2022-08-08,CAD,USD,0.68153368,FED,2022-08-08 09:09:41
1681,2022-08-09,CAD,USD,0.67905565,ECB,2022-08-09 12:28:26
1682,2022-08-10,CAD,USD,0.68190142,ECB,2022-08-10 13:53:51
1683,2022-08-11,CAD,USD,0.68024259,ECB,2022-08-11 08:17:23
1684,2022-08-12,CAD,USD,0.68051895,FED,2022-08-12 17:40:42
1685,2022-08-13,CAD,USD,0.68061654,FED,2022-08-13 13:08:51
1686,2022-08-14,CAD,USD,0.68403084,FED,2022-08-14 19:58:26
1687,2022-08-15,CAD,USD,0.68808348,FED,2022-08-15 06:28:09
1688,2022-08-16,CAD,USD,0.68504523,ECB,2022-08-16 22:04:05
1689,2022-08-17,CAD,USD,0.68394798,ECB,2022-08-17 19:03:25
1690,2022-08-18,CAD,USD,0.68571556,ECB,2022-08-18 10:57:36
1691,2022-08-19,CAD,USD,0.68843309,FED,2022-08-19 19:25:56
1692,2022-08-20,CAD,USD,0.68947011,FED,2022-08-20 16:58:22
1693,2022-08-21,CAD,USD,0.69114383,ECB,2022-08-21 18:28:41
1694,2022-08-22,CAD,USD,0.69122721,ECB,2022-08-22 20:44:22
1695,2022-08-23,CAD,USD,0.69398024,FED,2022-08-23 12:56:19
1696,2022-08-24,CAD,USD,0.69162481,ECB,2022-08-24 07:34:21
1697,2022-08-25,CAD,USD,0.68907799,ECB,2022-08-25 22:34:18
1698,2022-08-26,CAD,USD,0.69117732,ECB,2022-08-26 08:32:35
1699,2022-08-27,CAD,USD,0.69045574,ECB,2022-08-27 06:01:56
1700,2022-08-28,CAD,USD,0.69220366,FED,2022-08-28 13:53:49
1701,2022-08-29,CAD,USD,0.69147988,ECB,2022-08-29 07:53:23
1702,2022-08-30,CAD,USD,0.69353081,FED,2022-08-30 22:22:07
1703,2022-08-31,CAD,USD,0.69641482,ECB,2022-08-31 20:19:36
1704,2022-09-01,CAD,USD,0.69731039,ECB,2022-09-01 20:21:15
1705,2022-09-02,CAD,USD,0.69945296,ECB,2022-09-02 17:19:18
1706,2022-09-03,CAD,USD,0.69352877,ECB,2022-09-03 18:33:47
1707,2022-09-04,CAD,USD,0.69355634,ECB,2022-09-04 17:29:06
1708,2022-09-05,CAD,USD,0.69541078,ECB,2022-09-05 19:53:26
1709,2022-09-06,CAD,USD,0.69606148,ECB,2022-09-06 21:13:28
1710,2022-09-07,CAD,USD,0.69642998,ECB,2022-09-07 17:43:33
1711,2022-09-08,CAD,USD,0.69424031,FED,2022-09-08 14:37:31
1712,2022-09-09,CAD,USD,0.69576921,FED,2022-09-09 20:44:59
1713,2022-09-10,CAD,USD,0.69897481,FED,2022-09-10 11:09:32
1714,2022-09-11,CAD,USD,0.69787946,ECB,2022-09-11 21:45:29
1715,2022-09-12,CAD,USD,0.70012661,ECB,2022-09-12 12:29:30
1716,2022-09-13,CAD,USD,0.70250878,ECB,2022-09-13 11:35:23
1717,2022-09-14,CAD,USD,0.70344287,FED,2022-09-14 09:07:23
1718,2022-09-15,CAD,USD,0.70294158,FED,2022-09-15 07:33:09
1719,2022-09-16,CAD,USD,0.70427008,FED,2022-09-16 15:18:31
1720,2022-09-17,CAD,USD,0.70548491,ECB,2022-09-17 10:09:50
1721,2022-09-18,CAD,USD,0.70491968,FED,2022-09-18 15:13:11
1722,2022-09-19,CAD,USD,0.70456313,FED,2022-09-19 06:07:35
1723,2022-09-20,CAD,USD,0.7020809,FED,2022-09-20 21:36:19
1724,2022-09-21,CAD,USD,0.70554686,FED,2022-09-21 16:50:24
1725,2022-09-22,CAD,USD,0.70221023,ECB,2022-09-22 10:32:40
1726,2022-09-23,CAD,USD,0.70273133,FED,2022-09-23 20:42:28
1727,2022-09-24,CAD,USD,0.70474809,ECB,2022-09-24 19:24:14
1728,2022-09-25,CAD,USD,0.70749479,FED,2022-09-25 16:34:02
1729,2022-09-26,CAD,USD,0.71180089,FED,2022-09-26 08:55:10
1730,2022-09-27,CAD,USD,0.71063264,ECB,2022-09-27 15:35:41
1731,2022-09-28,CAD,USD,0.7125773,ECB,2022-09-28 07:36:33
1732,2022-09-29,CAD,USD,0.71449765,ECB,2022-09-29 21:32:57
1733,2022-09-30,CAD,USD,0.71761714,ECB,2022-09-30 06:17:50
1734,2022-10-01,CAD,USD,0.71798625,ECB,2022-10-01 13:53:45
1735,2022-10-02,CAD,USD,0.71948924,ECB,2022-10-02 16:25:37
1736,2022-10-03,CAD,USD,0.71707988,ECB,2022-10-03 21:55:59
1737,2022-10-04,CAD,USD,0.71936125,FED,2022-10-04 06:55:33
1738,2022-10-05,CAD,USD,0.71969818,FED,2022-10-05 18:16:05
1739,2022-10-06,CAD,USD,0.72044047,ECB,2022-10-06 15:09:11
1740,2022-10-07,CAD,USD,0.72109261,FED,2022-10-07 08:09:19
1741,2022-10-08,CAD,USD,0.72420594,ECB,2022-10-08 16:11:01
1742,2022-10-09,CAD,USD,0.72323681,ECB,2022-10-09 15:24:06
1743,2022-10-10,CAD,USD,0.72228297,FED,2022-10-10 14:24:52
1744,2022-10-11,CAD,USD,0.72430593,ECB,2022-10-11 07:12:15
1745,2022-10-12,CAD,USD,0.72434462,FED,2022-10-12 22:48:32
1746,2022-10-13,CAD,USD,0.72145882,FED,2022-10-13 09:17:03
1747,2022-10-14,CAD,USD,0.72031521,ECB,2022-10-14 21:01:26
1748,2022-10-15,CAD,USD,0.72280898,ECB,2022-10-15 06:17:35
1749,2022-10-16,CAD,USD,0.72597525,ECB,2022-10-16 10:19:36
1750,2022-10-17,CAD,USD,0.72523233,FED,2022-10-17 20:05:54
1751,2022-10-18,CAD,USD,0.72426739,ECB,2022-10-18 17:34:10
1752,2022-10-19,CAD,USD,0.72316322,ECB,2022-10-19 19:58:35
1753,2022-10-20,CAD,USD,0.72307055,FED,2022-10-20 15:41:10
1754,2022-10-21,CAD,USD,0.72309954,ECB,2022-10-21 07:59:58
1755,2022-10-22,CAD,USD,0.72018975,FED,2022-10-22 17:53:40
1756,2022-10-23,CAD,USD,0.72051548,ECB,2022-10-23 22:18:02
1757,2022-10-24,CAD,USD,0.72192683,ECB,2022-10-24 15:05:25
1758,2022-10-25,CAD,USD,0.72419956,ECB,2022-10-25 10:46:35
1759,2022-10-26,CAD,USD,0.72865832,ECB,2022-10-26 22:51:20
1760,2022-10-27,CAD,USD,0.72862509,FED,2022-10-27 14:48:45
1761,2022-10-28,CAD,USD,0.72705467,FED,2022-10-28 16:13:29
1762,2022-10-29,CAD,USD,0.7275344,FED,2022-10-29 06:58:44
1763,2022-10-30,CAD,USD,0.73082632,FED,2022-10-30 06:57:00
1764,2022-10-31,CAD,USD,0.73451717,ECB,2022-10-31 19:35:57
1765,2022-11-01,CAD,USD,0.73367479,FED,2022-11-01 08:50:56
1766,2022-11-02,CAD,USD,0.73126717,ECB,2022-11-02 06:57:53
1767,2022-11-03,CAD,USD,0.73222737,ECB,2022-11-03 17:52:24
1768,2022-11-04,CAD,USD,0.73004541,FED,2022-11-04 18:11:53
1769,2022-11-05,CAD,USD,0.73042667,ECB,2022-11-05 09:29:23
1770,2022-11-06,CAD,USD,0.72706183,ECB,2022-11-06 20:00:14
1771,2022-11-07,CAD,USD,0.72690351,FED,2022-11-07 12:05:52
1772,2022-11-08,CAD,USD,0.7232312,FED,2022-11-08 13:14:31
1773,2022-11-09,CAD,USD,0.72381282,FED,2022-11-09 12:00:12
1774,2022-11-10,CAD,USD,0.7236915,FED,2022-11-10 09:55:17
1775,2022-11-11,CAD,USD,0.72139244,ECB,2022-11-11 11:04:37
1776,2022-11-12,CAD,USD,0.72032977,ECB,2022-11-12 08:08:16
1777,2022-11-13,CAD,USD,0.72421523,FED,2022-11-13 12:54:43
1778,2022-11-14,CAD,USD,0.72248274,ECB,2022-11-14 14:43:35
1779,2022-11-15,CAD,USD,0.72258338,FED,2022-11-15 07:54:20
1780,2022-11-16,CAD,USD,0.72249249,FED,2022-11-16 19:17:07
1781,2022-11-17,CAD,USD,0.72146023,FED,2022-11-17 22:48:02
1782,2022-11-18,CAD,USD,0.71926351,ECB,2022-11-18 07:17:58
1783,2022-11-19,CAD,USD,0.71719902,ECB,2022-11-19 18:12:21
1784,2022-11-20,CAD,USD,0.71832968,ECB,2022-11-20 06:47:14
1785,2022-11-21,CAD,USD,0.7205712,ECB,2022-11-21 13:12:10
1786,2022-11-22,CAD,USD,0.72025977,FED,2022-11-22 15:04:40
1787,2022-11-23,CAD,USD,0.71989715,FED,2022-11-23 06:37:51
1788,2022-11-24,CAD,USD,0.71953336,FED,2022-11-24 14:15:06
1789,2022-11-25,CAD,USD,0.71415652,ECB,2022-11-25 16:33:50
1790,2022-11-26,CAD,USD,0.71505076,ECB,2022-11-26 08:49:38
1791,2022-11-27,CAD,USD,0.71238621,FED,2022-11-27 09:05:03
1792,2022-11-28,CAD,USD,0.70990692,ECB,2022-11-28 18:20:56
1793,2022-11-29,CAD,USD,0.71035676,ECB,2022-11-29 07:58:51
1794,2022-11-30,CAD,USD,0.70971793,FED,2022-11-30 07:19:39
1795,2022-12-01,CAD,USD,0.70916665,ECB,2022-12-01 07:18:54
1796,2022-12-02,CAD,USD,0.70860752,FED,2022-12-02 18:06:39
1797,2022-12-03,CAD,USD,0.70862663,ECB,2022-12-03 20:24:29
1798,2022-12-04,CAD,USD,0.70707787,FED,2022-12-04 09:21:41
1799,2022-12-05,CAD,USD,0.71050405,FED,2022-12-05 22:21:37
1800,2022-12-06,CAD,USD,0.70908016,ECB,2022-12-06 09:06:00
1801,2022-12-07,CAD,USD,0.70842265,ECB,2022-12-07 10:40:32
1802,2022-12-08,CAD,USD,0.70797517,FED,2022-12-08 17:26:30
1803,2022-12-09,CAD,USD,0.70760944,ECB,2022-12-09 10:51:02
1804,2022-12-10,CAD,USD,0.70533636,ECB,2022-12-10 10:19:37
1805,2022-12-11,CAD,USD,0.70040269,FED,2022-12-11 15:37:56
1806,2022-12-12,CAD,USD,0.70249182,ECB,2022-12-12 10:30:19
1807,2022-12-13,CAD,USD,0.70109943,ECB,2022-12-13 22:37:42
1808,2022-12-14,CAD,USD,0.7000447,ECB,2022-12-14 07:15:32
1809,2022-12-15,CAD,USD,0.70117714,ECB,2022-12-15 19:22:12
1810,2022-12-16,CAD,USD,0.69873424,ECB,2022-12-16 12:50:04
1811,2022-12-17,CAD,USD,0.69704105,FED,2022-12-17 16:54:37
1812,2022-12-18,CAD,USD,0.69964612,FED,2022-12-18 15:26:21
1813,2022-12-19,CAD,USD,0.70085589,ECB,2022-12-19 21:14:58
1814,2022-12-20,CAD,USD,0.70282735,ECB,2022-12-20 13:44:14
1815,2022-12-21,CAD,USD,0.7013996,FED,2022-12-21 16:51:47
1816,2022-12-22,CAD,USD,0.70170368,FED,2022-12-22 12:25:11
1817,2022-12-23,CAD,USD,0.70181619,ECB,2022-12-23 08:22:01
1818,2022-12-24,CAD,USD,0.70159901,ECB,2022-12-24 10:18:28
1819,2022-12-25,CAD,USD,0.70255534,FED,2022-12-25 07:01:12
1820,2022-12-26,CAD,USD,0.70518429,ECB,2022-12-26 15:11:14
1821,2022-12-27,CAD,USD,0.70771756,FED,2022-12-27 13:11:12
1822,2022-12-28,CAD,USD,0.70548699,ECB,2022-12-28 11:53:16
1823,2022-12-29,CAD,USD,0.70585605,ECB,2022-12-29 18:41:50
1824,2022-12-30,CAD,USD,0.70562382,ECB,2022-12-30 16:59:13
1825,2022-12-31,CAD,USD,0.70509171,FED,2022-12-31 11:33:51
1826,2023-01-01,CAD,USD,0.70656647,FED,2023-01-01 08:07:09
1827,2023-01-02,CAD,USD,0.70739765,ECB,2023-01-02 12:34:24
1828,2023-01-03,CAD,USD,0.70664258,FED,2023-01-03 16:38:27
1829,2023-01-04,CAD,USD,0.70821366,ECB,2023-01-04 12:54:34
1830,2023-01-05,CAD,USD,0.70798433,FED,2023-01-05 10:20:15
1831,2023-01-06,CAD,USD,0.71155924,ECB,2023-01-06 22:37:56
1832,2023-01-07,CAD,USD,0.71280855,FED,2023-01-07 12:46:05
1833,2023-01-08,CAD,USD,0.71362619,ECB,2023-01-08 11:32:24
1834,2023-01-09,CAD,USD,0.70992759,FED,2023-01-09 21:33:29
1835,2023-01-10,CAD,USD,0.7113785,FED,2023-01-10 21:30:17
1836,2023-01-11,CAD,USD,0.71441833,FED,2023-01-11 07:13:14
